giniIndex,percentHsEdu,percentBachelorsEdu,medianHouseholdIncome,ueRate,uninsuredRate,medianAge
0.48550001,96.300003,72.099998,137438,2.9226902,1,43.200001
0.47060001,95.199997,74.699997,115345,3.923317,2.3,36.900002
0.5072,97.5,79.199997,119964,3.9113176,2.4000001,23.5
0.4039,98.199997,89.699997,212394,2.5547445,0.60000002,47
0.4077,94.5,63.400002,92959,4.1700296,2.3,38.400002
0.4289,97.099998,70.5,104583,3.6933713,0.69999999,39.599998
0.4411,96.900002,69.099998,101713,3.4831107,1.9,44.599998
0.47310001,96.5,72.699997,118342,4.448153,2.2,41.599998
0.51340002,98.099998,85.300003,187819,7.1601615,1.3,36.200001
0.4835,97.800003,79.5,160644,3.9132118,0.69999999,43.5
0.4853,97.800003,77,147375,3.5028021,0.69999999,44.599998
0.5456,98.699997,82.400002,196651,3.6931276,0.89999998,44.400002
0.4562,97.5,69.699997,126866,5.6229329,2.5999999,41.5
0.4235,95,35,75502,3.7632942,1.5,47.599998
0.2719,88.400002,37.799999,88844,0,2,45.900002
0.56239998,97,60.299999,79792,3.3860044,2.5999999,41.5
0.4296,93.199997,35.099998,67880,6.4101286,1.8,48.599998
0.41710001,98,55.799999,95966,5.9568343,3.7,45.700001
0.3461,91.599998,14.9,67993,6.3143754,10.4,42.099998
0.54009998,96.800003,41.299999,75404,2.1564481,5,46.599998
0.50730002,94.800003,54.599998,70758,4.5073376,1.5,58.900002
0.35299999,99.300003,33,48750,0,0.5,26.1
0.65939999,97.800003,80.300003,92188,1.8018018,2.0999999,55.700001
0.1107,100,60,,,0,
0.4707,94.099998,44.799999,92327,3.7654321,5.5999999,39.400002
0.43619999,94.599998,52.099998,83659,7.8620691,0.5,63.700001
0.4533,96.699997,42.299999,66091,1.0041841,2,43
0.51389998,85.099998,18.1,33679,9.5860567,0,47.5
0.477,98.800003,34.799999,71741,3.8735983,1.1,53.5
0.40040001,100,48.200001,,0,25.799999,48.200001
0.3987,96.699997,35.099998,86310,6.5031376,2,46.299999
0.41729999,96.300003,45.599998,84087,4.9731183,2.5999999,51.5
0.26409999,94.300003,52.200001,,4.1420116,2.2,48.400002
0.53829998,94.599998,43.599998,48869,6.1683006,4.5,42.599998
0.41859999,93.699997,26.1,59449,5.980731,2,43.599998
0.4043,98.800003,55.799999,92188,1.9287834,1.1,57.299999
0.4136,86,21,84497,8.0916576,4,45.200001
,100,100,,0,0,
0.4463,90.599998,17.6,46821,5.7827592,9.6000004,39.299999
0.47319999,91.900002,50.099998,106299,4.4954128,2.5,48.5
0.46270001,97.099998,52.900002,69606,2.5441546,3.0999999,55.599998
0.38550001,97.300003,41.299999,80072,6.0632687,3.4000001,50.400002
0.59619999,97,58.799999,76793,4.9973416,4.9000001,59.700001
0.51929998,98.699997,58.700001,62021,7.4720669,3.0999999,53.700001
0.36390001,85.5,60.900002,142692,0,0,52.599998
0.44159999,94.900002,49.5,70850,8.068903,2.4000001,66.800003
0.42750001,98,32.299999,44787,5.5912595,3.4000001,49.400002
0.49810001,100,61.200001,,0,0,74
0.44029999,96.199997,48.099998,62143,6.3919258,2.3,59.099998
,,,,,,
0.39050001,97.699997,27.799999,92286,3.84185,1.1,41.700001
0.4515,95.800003,45.700001,78077,3.6896689,3.7,52.599998
0.4064,97.5,54.299999,62933,1.7804154,0.89999998,62.5
0.2802,100,81.699997,,0,0,66.900002
0.37900001,95.400002,39.599998,82406,2.5149081,1.9,49.700001
0.4244,96.199997,37.599998,73841,5.2012043,2.7,52.400002
0.31569999,95.800003,51.5,77991,8.0597019,4.6999998,64.199997
,,,,,,
0.352,93.800003,47.799999,60250,2.9880478,0.5,54.799999
0.47139999,98,56.099998,61506,3.4309945,2.5999999,60.400002
0.58490002,97.599998,50.400002,75000,8.8321171,4.1999998,56.700001
0.49759999,95,48.799999,47500,9.0858107,4.5,54.900002
0.4874,98,48,57540,8.3623695,5,54.700001
0.46579999,96.099998,34.700001,54924,7.7232003,4.3000002,56.700001
0.26589999,100,58.299999,61875,25,0,72.5
0.42910001,94.699997,30.299999,56242,9.090909,3.2,52.400002
0.4147,88.900002,43.400002,63306,6.3636365,8.8000002,64
0.4747,94.599998,52.400002,57667,8.7855301,4.3000002,57.400002
0.41690001,98.199997,43.900002,94250,1.30674,1.4,53.599998
0.3143,100,41.5,89737,0,3.8,46.200001
0.49540001,97.800003,48.900002,63675,8.5803432,3.5,59.299999
0.4429,98.800003,56.400002,60000,8.2887697,2.8,66.599998
0.3504,100,74.800003,,0,0,48
0.37529999,93.699997,30.6,70736,8.2139254,3.2,48.700001
0.44530001,97,46.299999,68638,2.2855134,1.6,60.5
0.37059999,89.400002,33.299999,94773,4.2220483,2.3,46.400002
0.42070001,89.099998,31.200001,70136,6.7306147,2.5999999,40.299999
0.55059999,100,64,,0,0,65.099998
0.34720001,96.5,35.900002,98112,5.8151093,1.5,40.400002
0.39120001,89.599998,25.700001,81123,4.9107141,1.6,44.200001
0.42660001,87.5,28.200001,93034,4.8189492,1.4,44
0.4461,89.199997,30,62090,5.4663563,2.8,46.700001
0.4267,79.099998,20.799999,47992,9.070796,4.4000001,39.799999
0.48019999,67.900002,10,33383,10.065459,4.6999998,38.299999
0.4567,70.699997,10.2,37617,9.6349745,5.0999999,39.099998
0.4883,69.699997,12.8,37932,13.37753,6.9000001,40.400002
0.3944,78.300003,17.799999,70183,7.563025,5.4000001,52.700001
0.3865,88.599998,28,75154,7.5157571,1.7,46.400002
0.53689998,94.800003,51.799999,76576,6.0257587,0.30000001,51.200001
0.46149999,97.400002,46.799999,85870,6.4065232,3.9000001,49.5
0.48789999,75.699997,19.1,37784,9.1297808,5,37.400002
0.3689,81.699997,18.700001,69402,5.8301425,3.9000001,45.599998
0.4912,62,14.7,33125,10.512334,6.9000001,34.900002
0.40849999,80.300003,19.4,56277,7.8849111,3.3,43
0.4659,66.699997,8.8999996,32554,10.540022,7.4000001,32.700001
0.4276,84,26.5,75891,7.0613527,2,35.099998
0.51789999,84.800003,37.599998,70828,7.3228636,2.4000001,51.5
0.4226,93.5,39,85864,5.6964045,2.2,39.799999
0.37990001,96.699997,41.5,93889,3.4224012,2.3,43.099998
0.38429999,99.400002,51.799999,106118,2.1812081,1.6,33.200001
0.3624,92.300003,26.4,82130,4.4004846,3.8,45.5
0.3646,95.300003,40.200001,102869,4.6859255,2.4000001,41.099998
0.37850001,94,37.799999,93125,6.0052876,1.7,40
0.38789999,93.900002,39.900002,96098,2.5569761,2.3,43.799999
0.36680001,92.900002,44.400002,102227,4.4080148,1.3,46.5
0.39969999,92.599998,34.099998,86014,4.9863076,2.2,45.299999
0.3836,86.699997,23.700001,81469,4.2023096,1.2,46.5
0.37259999,93.699997,31.1,89597,3.3920248,1.8,42.700001
0.4384,83.5,19.6,53201,6.2443438,2.5999999,39.700001
0.42140001,86.800003,34.599998,80569,5.9034848,1.1,46.700001
0.41999999,100,76.5,74009,0,7.9000001,65.800003
0.4208,93.199997,31.1,51582,3.7656903,0,26.700001
0.27540001,97.800003,24.700001,92961,3.689168,5.1999998,51.900002
0.46700001,96.699997,67.699997,117408,3.1089323,1.9,46
0.38,96.800003,44.900002,76174,4.7970481,17.6,55.299999
0.33970001,83,23.799999,76848,10.121457,3,37.799999
0.4409,86.800003,38.400002,65890,4.8859658,5.1999998,41.900002
0.2491,95.699997,61.900002,123047,6.0759492,4.0999999,43.299999
0.39739999,93.099998,37.599998,72648,8.0054274,4,47.900002
0.35190001,94,30.5,93468,4.7938862,6,45.299999
0.296,100,100,214205,0,8.6999998,42.200001
0.40310001,91.599998,25.9,67115,7.0088534,4,43.799999
0.336,96.300003,42.799999,102616,4.9189339,7.5999999,44.799999
0.4851,96.599998,57.099998,97800,4.8365879,3.9000001,45.599998
0.4368,91.400002,43.400002,80893,6.943244,5.8000002,46.400002
0.38780001,94,31.700001,79870,3.0577223,6,50
0.43399999,98,33.299999,70760,10.352423,0,51.299999
0.3612,94,29.5,87500,1.0664479,2.0999999,51.700001
0.43540001,90.599998,32.299999,79103,5.1660519,1.9,49.700001
0.46309999,93.300003,33.900002,67589,4.381196,4.0999999,43
0.38280001,94.900002,37.5,91346,4.6345811,2.4000001,44.799999
0.40380001,94.199997,32.400002,85324,7.8721209,5.3000002,45.5
0.36610001,87.400002,34,84770,1.776199,4.1999998,52.700001
0.4456,98,66.099998,105201,5.3353095,5.5,50.799999
0.035500001,100,30.4,,0,0,48.599998
0.4763,97.400002,53.099998,69620,3.6912751,4.6999998,53.900002
0.53820002,86.300003,23.799999,60278,8.7198515,4.5999999,38.900002
0.37450001,70.800003,15.5,49958,7.9006772,4.9000001,48.400002
0.50950003,92.800003,52,65317,4.5573921,10.1,37.5
,100,77.300003,,0,,26.700001
0.44530001,92.400002,41.400002,65851,6.0077052,6.0999999,42.900002
0.44010001,95.400002,48.799999,83320,6.282115,3.4000001,45.700001
0.43259999,94.400002,36.700001,82621,4.3603086,1.4,48.299999
0.34850001,97.300003,23.299999,,4.1257367,0,47.099998
0.3522,87.599998,23.4,76146,4.5054116,8,44.599998
0.46059999,77.400002,19.1,40455,11.535408,12.1,33.599998
0.41980001,85,20,55683,8.6485729,7.3000002,40.299999
0.44420001,59.200001,8,30794,10.524622,22.200001,29.1
0.46360001,89.900002,37.799999,81810,3.0362754,2.9000001,44.5
0.4659,92.699997,40,77817,3.7832789,5.4000001,42.900002
0.45190001,92.900002,47.200001,91892,5.4912338,2.8,47.299999
0.34869999,100,62.200001,,15.044248,4.6999998,52.299999
0.2026,100,66.099998,73991,0,0,59
0.40189999,97.300003,64.400002,133655,2.9501216,1.4,42.400002
0.27129999,100,41,100673,9.2307692,0,43.599998
0.3256,100,18.299999,21667,0,0,27
0.41549999,92.199997,32.299999,75716,5.9829059,3.0999999,50.200001
0.43669999,94.599998,52.200001,79537,6.6202712,4.3000002,47.200001
0.50129998,96.699997,67.099998,80208,8.6745691,3.3,19.700001
0.52969998,96.300003,57.099998,65385,5.2052054,3,44.400002
0.46529999,88.199997,33.5,55689,4.5034642,5.9000001,45.200001
0.44780001,91.900002,34.799999,70196,5.3679709,4.8000002,45.5
0.43149999,90.699997,29.6,67579,4.7270188,4.9000001,43.799999
0.39820001,91.300003,29.6,70955,7.6399393,5.0999999,44
0.47080001,91.599998,33.299999,62743,5.6355557,5,46.900002
0.36539999,94.099998,38.700001,94176,1.436077,3,46.599998
0.43279999,87.5,22.6,51740,6.8329268,5,38.900002
0.33539999,90.5,20.1,81417,6.5963058,10.1,42.099998
0.46529999,79,15.3,38340,8.5663204,9.3999996,37.799999
0.43419999,91.199997,32.5,81987,6.0353799,4.1999998,47.700001
0.25240001,86.900002,31.700001,82996,2.1582735,4.9000001,47.200001
0.66259998,79.199997,45.700001,30711,10.711392,9.6000004,28.9
0.49540001,86.199997,26.9,41054,5.6437507,8.6000004,39.599998
0.50169998,81.5,26.9,41050,13.120942,8.8000002,32.200001
0.55040002,95.199997,75.099998,77411,3.8284557,3.9000001,30.4
0.4707,69.300003,14.1,35512,14.815573,16.5,30.6
0.4614,82.599998,28,45042,7.4697614,9,30
0.4729,66.900002,12.9,33661,11.351829,16.700001,30.299999
0.3617,89.599998,26.299999,62941,6.4358521,6.0999999,37.5
0.4323,90.800003,31.9,57019,6.0637321,3.7,39
,100,91.699997,,4.0740743,5.9000001,20.1
0.44600001,75.800003,17,47985,9.4309082,9.3999996,40.599998
0.43000001,88.400002,30.4,59301,5.6372824,4,45.299999
0.4172,88.699997,42.799999,70184,4.2420707,3.2,42.900002
0.39700001,93.300003,37.5,83010,3.4689329,3,39.599998
0.42250001,88.5,22.4,60574,6.0634098,2.4000001,45.5
0.44679999,86.199997,26,53159,6.845408,5.9000001,42.200001
0.4043,92,49.599998,103838,5.0880904,2.0999999,41.5
0.40239999,98.699997,63.400002,125445,3.1407828,2.7,45.700001
0.31990001,96.699997,44.799999,114041,3.112155,5,44.599998
0.338,96,54,127222,2.109267,1.3,42.099998
0.4075,91.900002,34.299999,95430,4.648241,8.1999998,50.5
0.33660001,96.5,35.5,122083,6.1984835,4.1999998,43.400002
0.3506,94.699997,38.5,92598,2.8185787,8.1000004,44.799999
0.37220001,95,29,68322,6.7219639,7.0999999,40.200001
0.36880001,91.099998,32,74268,3.4508817,6.0999999,40.400002
0.38420001,95.099998,45.700001,93281,3.9215686,6.3000002,49.299999
0.36579999,96.400002,32.5,91486,5.5693507,4.3000002,46
0.39919999,93,31.1,83556,4.3675704,6.1999998,42.700001
0.4007,96.699997,37.599998,102375,4.6341462,3,43.799999
0.3804,90.400002,23.200001,71429,5.334847,11.7,46.900002
0.391,92.400002,24,70529,3.7192247,9.8999996,47.599998
0.41280001,98.400002,63.5,126379,5.545413,5.3000002,49.099998
0.38909999,94.099998,34.900002,93181,5.1076002,4.5,40.700001
0.3475,91.900002,35.400002,93351,5.8893046,2.8,43.099998
0.38389999,95.5,42.200001,97604,3.1826818,3.9000001,41.799999
0.36359999,96.699997,45.700001,97400,4.7600107,3.9000001,42.5
0.39230001,93.199997,35.400002,73557,5.5464926,6.5,40.900002
0.37729999,96.5,45,104327,3.6328871,3.5,45.099998
0.42379999,84.199997,21.6,49469,5.4308605,12,35.099998
0.38620001,93.5,42.799999,88967,4.2738299,4.4000001,43.900002
0.4075,95.099998,43.099998,79116,4.1110182,5.9000001,39.599998
0.44209999,90.599998,32.200001,65988,9.5960207,10.3,39
0.34009999,95.599998,41.200001,104754,1.8424397,4.4000001,41.400002
0.36379999,91.599998,28.200001,84477,3.8357093,7.4000001,37.5
0.36469999,92.800003,32.599998,102577,3.3927622,4.9000001,43.5
0.36939999,92.300003,23.700001,67303,3.9022734,5.8000002,40.700001
0.43540001,92.599998,33.599998,81202,4.6372347,6,44.299999
0.3732,93.5,40.5,85139,3.9447732,8.1000004,49.700001
0.36140001,92.300003,42,79821,6.2581487,3.3,49.599998
0.37740001,94.699997,36.599998,74198,2.9206626,5.0999999,45.200001
0.40200001,96.300003,51.5,117468,5.022831,2,43
0.61369997,84.800003,33.299999,29943,5.343008,16.9,43.799999
0.40849999,86.900002,25.6,52677,5.9274173,9.5,34.799999
0.39109999,82.900002,20.299999,53778,7.2676449,13.9,35
0.4321,90.599998,37.599998,62251,3.6326942,9.5,37.799999
0.382,95.300003,39,85952,4.5050454,5.8000002,40.900002
0.36300001,94.900002,30.799999,82075,3.5085166,8.3000002,38.799999
0.4077,97.199997,60.700001,127945,3.4128256,1.9,44.099998
0.39050001,100,66.699997,98125,1.010101,0,53.599998
0.38229999,96,39.900002,63984,3.0860145,6.9000001,41.099998
0.4016,95.300003,29.4,42300,4.8740859,16.799999,36.099998
0.44620001,96.400002,17.299999,108958,7.647059,2.4000001,48.299999
0.3691,85.400002,19.200001,64926,5.4923306,12.2,44.099998
0.3962,92.599998,39.200001,62381,3.7319763,8.3000002,47.700001
0.39919999,92.5,21.9,55424,5.3788128,11.6,44.5
0.4436,91.300003,49.799999,63906,2.4869866,5.9000001,54.799999
0.3901,96.400002,50,81818,3.0648611,4.5999999,49.799999
0.34459999,94.199997,25.200001,70000,5.3540587,13.1,40.900002
0.39469999,97.300003,42.099998,66250,3.0947776,7,53.200001
0.39989999,96.5,50.599998,73750,7.2210064,11.8,56.200001
0.4086,99,57.200001,84456,3.8297873,5.3000002,48.099998
0.32170001,88.400002,24.5,62466,3.6101084,9,44.900002
0.3179,97.400002,38.200001,84097,4.6153846,15.8,44.200001
0.44209999,92.400002,50.599998,107143,0,0,61.599998
0.44319999,93.400002,24.700001,67008,1.5631106,4.4000001,45.900002
0.38960001,89.900002,17.4,48429,4.6713991,8,44.400002
0.338,94.800003,38.5,74460,5.887372,5.4000001,46.099998
0.40689999,95.599998,6.6999998,30156,27.419355,22,48.200001
0.45930001,90.400002,24.5,54000,7.4313407,11.4,50.299999
0.4346,96,46.599998,65375,8.2352943,14.2,54.599998
0.40560001,96.099998,47.200001,69609,2.3467071,4.6999998,31.299999
0.31549999,94.5,22.1,73971,2.8673835,7.3000002,52.700001
0.36829999,90.300003,24.9,69438,4.4331393,4.1999998,42.200001
0.44049999,95.400002,33.700001,68409,2.0018198,11.1,47
0.4549,89.699997,26.200001,52702,5.8223495,11.2,47
0.48339999,95.800003,40.700001,73660,1.9327508,7.3000002,50.5
0.42199999,93.900002,15.6,50238,5.9556785,12.5,49.099998
0.4585,94.400002,43.799999,68240,4.1504078,7.4000001,47.099998
0.55830002,97.5,45.299999,75507,3.4101825,12.5,53.299999
0.36899999,97.099998,55.599998,89279,1.8596787,5.0999999,54.599998
0.40220001,94.199997,40,75030,5.1999998,8.8999996,44.599998
0.45019999,96.699997,62.099998,73068,2.8598666,5.5,43.799999
0.36860001,93.400002,34.400002,80147,2.2357724,5.5999999,44.5
0.35190001,94.900002,36.799999,52250,5.2325583,11.4,59.799999
0.37279999,97.900002,56.200001,99375,0,2.9000001,55.599998
0.3326,92.800003,34.5,86632,5.3613052,7.3000002,42.299999
0.4109,92.300003,32.599998,54224,5.2188554,13.7,49.5
0.4716,90.400002,21,49256,8.4857721,10.5,39.099998
0.52219999,90.900002,33.799999,41688,6.409225,10.5,23
0.4253,90.900002,25.6,56767,3.0213706,15.5,49.299999
0.4799,94.099998,30,73929,3.0497591,7.9000001,49.799999
0.3768,96.5,38.599998,77000,5.1632047,3.7,48
0.29069999,95.199997,59.299999,89423,0,7.5999999,46.400002
0.4183,91.800003,23.5,71576,4.0930233,7.5999999,42.700001
0.3653,90.599998,20.9,59983,3.216692,8.6000004,44.400002
0.39910001,92.800003,35,76406,1.3240857,6.9000001,46.5
0.45379999,92.199997,23.299999,50833,7.0621467,9.1999998,48
0.42910001,94.300003,22.200001,73333,1.9556714,8.8000002,47.799999
0.38010001,95.900002,32.200001,90024,1.15745,6.5,40.200001
0.47060001,92.599998,23.4,63295,1.7857143,6.4000001,51.099998
0.31999999,92.5,26.6,76364,7.5156574,8.6999998,51.400002
0.3202,95,39,63702,4.090909,11.1,48
0.42460001,95,52.099998,66250,4.7678795,10.4,51.900002
0.36500001,96.5,37.700001,104063,1.758312,5.9000001,43.900002
0.38080001,100,0,,0,0,72
0.3928,100,23.799999,36894,13.095238,0,24.700001
0.44260001,91.800003,39.299999,60420,4.6307812,8.1999998,40.099998
0.41330001,91.199997,26.299999,65879,3.85096,8.8000002,40.5
0.37540001,96.699997,51.5,109947,1.7274473,2.5999999,45.400002
0.39629999,95.300003,17.4,67072,8.7406931,8.8000002,48.799999
0.46880001,93.599998,38.799999,55902,4.5033579,7.1999998,36.5
0.3971,91.900002,23.200001,62614,4.1575494,14,43.599998
0.2411,100,9.3000002,36154,0,33.299999,49.799999
0.32530001,90.699997,31.299999,59881,3.2786884,10.1,38.799999
0.2315,100,44.400002,81781,0,11,35
0.4285,94.599998,45.299999,71250,6.2645011,9.1999998,50.299999
0.44839999,90.5,35.799999,60833,2.2556391,10.5,46.5
0.4542,90.300003,27.6,59611,1.8111639,8.5,43.200001
0.47319999,90.400002,27.6,51767,5.0873199,13.6,50.200001
0.38249999,89.800003,29.6,62813,9.0487242,11.6,49.099998
0.48699999,97.699997,54.700001,73409,3.7000973,5,51.599998
0.43439999,94.300003,51.799999,67266,3.0520647,8.3000002,57.700001
0.4064,90.199997,14.8,57670,5.2008457,9.8000002,45.5
0.43349999,91.900002,23.5,59698,4.554656,11.5,47.200001
0.42770001,94.199997,36.099998,56689,0.16528925,8.1999998,46.400002
0.338,94.5,26.299999,60833,4.6575341,4.1999998,49.5
0.4109,97.800003,49.5,67159,6.0367455,8.3000002,47.099998
0.4567,96.800003,57.599998,77688,4.3070126,8.8999996,52.099998
0.41,93.5,28.700001,68250,4.6066618,8.8999996,32.200001
0.52429998,90.699997,45.200001,64167,9.5367851,3.9000001,46.099998
0.3249,96,32.599998,85096,2.6813879,2.5999999,47.599998
0.45410001,92.5,25,60200,3.2482598,12.4,41.900002
0.44510001,100,33.5,75296,2.2263451,0,56.099998
0.33450001,98.5,45.599998,90438,3.4449761,4.5999999,52.299999
0.36680001,87.900002,17.799999,54821,8.5451975,12.8,41.700001
0.42230001,90.800003,22.799999,39504,5.4030876,9.6000004,43.700001
0.46329999,86.699997,12.6,37969,8.915719,9.1999998,42.299999
0.44909999,91.900002,31.700001,54500,4.382761,11.7,49.900002
0.2377,100,48.200001,103214,0,21.1,35.599998
0.4156,86.800003,18.9,49028,4.0515652,11.5,51.299999
0.49520001,91.199997,12.7,44167,8.9385471,17.200001,59.200001
0.44159999,97.400002,52.900002,72361,4.7493405,8.3999996,59.099998
0.39269999,92.800003,28.1,58063,3.0494821,7.4000001,53.5
0.39289999,88.699997,12.3,39830,6.4220185,10.2,46.400002
0.37220001,89.699997,26.4,56071,3.4050179,7.1999998,52.700001
0.4023,92.099998,21.299999,49390,4.6867042,7.6999998,44.099998
0.43110001,85.699997,22.700001,53654,7.6763487,10.3,46.400002
0.44749999,98.800003,56.099998,73854,1.8691589,4.5999999,59.299999
0.37349999,90.599998,18.299999,50375,4.1387024,12.7,49.700001
0.54350001,76.5,11.3,32788,11.666667,11,49.299999
0.3664,90.599998,16.5,41522,3.9033458,9,55.299999
0.39719999,97.599998,48.5,70938,3.8277512,9.8999996,58.5
0.44679999,90.199997,26.4,57212,2.2151899,10.7,53.400002
0.41859999,73,6.3000002,27868,3.2258065,9.8000002,69.199997
0.42789999,86.5,22.6,45843,8.1542349,11.1,50
0.44069999,89,18.799999,44861,4.3062201,22.200001,51.799999
0.4147,91.400002,32.599998,64491,2.6134801,7.3000002,45.099998
0.3928,92.199997,11.7,50699,4.0718565,8.1000004,47.299999
0.41460001,96.099998,37.400002,86406,27.272728,0,42.099998
0.3901,88.199997,17.700001,63958,3.3259423,7.8000002,52.099998
0.39610001,96.5,34.299999,61429,0,12.6,55.400002
0.45660001,97.199997,44.099998,69375,3.1612904,7.9000001,48.099998
0.37529999,92.599998,28.299999,73654,5.0328226,6.5,46.099998
0.39050001,91.199997,30.299999,67188,3.021148,10.7,52.700001
0.4043,87.5,23.6,64023,2.0227561,16.700001,44.700001
0.41980001,87.5,17.299999,47009,5.051095,8.6000004,43.400002
0.39410001,95.099998,43.799999,75000,3.3919599,3.4000001,50.5
0.34709999,100,45.299999,100625,0,0,51.200001
0.43220001,92.699997,42.099998,82950,3.0472856,10.9,45.299999
0.30939999,100,82.699997,168100,0,3.0999999,36
0.3734,100,25.5,32361,0,23.6,41.799999
0.3339,85.400002,21.1,60417,4.2735043,10,44.200001
0.34689999,98.199997,60.799999,104735,1.3565892,4.1999998,47.5
0.3673,48.900002,48.900002,,0,49.400002,25.200001
0.5266,97.400002,80.800003,101825,2.0761247,2.5,23.799999
0.28130001,99.599998,15.2,62356,0,9.6000004,47.900002
0.4199,93.5,51.5,67597,2.9568868,5.6999998,39.299999
0.5133,97.599998,72.400002,108558,2.9904306,5.0999999,48.799999
0.38870001,96.800003,50.900002,88438,0,2.2,38.400002
0.3673,93.099998,31.1,62500,3.2751091,3,45.400002
0.40180001,87.199997,19.6,59745,3.6004932,10.5,44.700001
0.42109999,83.699997,21.6,54744,2.3138833,9.3999996,50.200001
0.45300001,87.599998,33,81250,5.2164264,25.9,43.599998
0.4237,93.300003,39.200001,69479,5.1136365,8.6999998,48.700001
0.37110001,92,21.6,,2.3255813,3.5,37.200001
0.44159999,94,44.400002,82802,0.66985649,3.2,47.599998
0.38730001,96.800003,45,69630,4.2391305,2.9000001,49
0.50160003,96.099998,47.5,52747,2.3937469,7.3000002,44.599998
0.43810001,85.199997,23.1,43625,9.7789116,12.6,48.299999
0.45660001,95.699997,57.299999,73561,2.6311798,5.5999999,41.400002
0.35260001,95.099998,34.799999,74400,4.2468858,8.3000002,42
0.31850001,96.900002,40.5,84241,9.3189964,5.9000001,56.599998
